codigo_suministro,operacion_apertura,Horas Inter,ENS $,Mes
353858501,106276956,"1,32","7,70",4
304560201,105013736,"0,70","7,70",4
362495202,105415220,"0,63","7,67",4
307487501,106087848,"0,91","7,65",4
350651605,104786499,"2,09","7,61",4
321454501,105077192,"1,64","7,60",4
324514001,106263618,"0,21","7,59",4
355484301,106597689,"0,40","7,58",4
316125103,105548466,"15,86","7,56",4
361219401,106813860,"0,40","7,55",4
357747405,105078064,"1,31","7,53",4
330704201,105472282,"0,36","7,53",4
329800101,105309319,"1,52","7,48",4
311719001,106707616,"0,99","7,47",4
351999107,104785522,"2,25","7,46",4
328918601,106425213,"1,00","7,46",4
331313901,106519958,"0,34","7,43",4
314511102,105483106,"0,67","7,38",4
329571301,104872464,"0,84","7,31",4
351907901,104781458,"1,30","7,30",4
354662401,104837982,"0,91","7,29",4
306665402,106847944,"0,41","7,28",4
322145403,105779685,"0,18","7,24",4
323303201,105716759,"1,44","7,22",4
306397801,105572116,"0,45","7,22",4
360811201,106337860,"1,88","7,19",4
301167701,105350347,"0,24","7,16",4
363767701,106704243,"1,83","7,14",4
323870901,104792675,"0,13","7,13",4
312352601,106249652,"0,68","7,09",4
352976601,104792580,"0,14","7,08",4
359732001,106250675,"0,24","7,05",4
314539201,105484263,"0,28","7,02",4
308504501,106091544,"0,35","7,00",4
319293401,105484227,"0,28","6,99",4
363167403,106427175,"0,33","6,98",4
307485901,106091831,"0,32","6,97",4
362539201,104786354,"0,68","6,95",4
314543804,105388756,"1,18","6,90",4
328923102,106425315,"0,97","6,88",4
353540501,105787952,"0,70","6,85",4
328770901,104793508,"0,23","6,85",4
307173501,105227835,"1,35","6,84",4
320414201,105417190,"0,42","6,83",4
327881201,105573553,"0,62","6,81",4
330145004,106466189,"0,48","6,81",4
316267901,106292364,"0,27","6,80",4
359443601,105173680,"1,32","6,78",4
361047702,104835774,"1,22","6,74",4
350631801,106278946,"1,09","6,71",4
315179005,105794233,"0,44","6,69",4
309408301,106329270,"0,11","6,69",4
350645201,104790016,"1,15","6,69",4
331405301,105052152,"0,68","6,68",4
325384201,105473358,"0,35","6,68",4
352067011,104785764,"2,20","6,67",4
328709809,104795221,"1,62","6,67",4
351083801,105417973,"0,30","6,66",4
353988707,106283284,"0,55","6,64",4
353973705,104784098,"2,63","6,64",4
313947902,105572227,"0,43","6,59",4
319833210,105572503,"0,34","6,59",4
320453403,105416486,"0,53","6,58",4
322557501,105704016,"5,21","6,58",4
303856601,106254111,"0,55","6,57",4
312186001,105677690,"1,51","6,54",4
313439303,106428402,"0,69","6,44",4
317508201,105484257,"0,28","6,44",4
361171901,105696655,"0,40","6,42",4
359822001,105569440,"0,95","6,36",4
305093601,105064219,"0,20","6,35",4
361033201,105219324,"4,80","6,35",4
325407002,106278772,"1,10","6,34",4
321657201,104792441,"0,19","6,34",4
356987601,106153591,"3,19","6,31",4
325382201,106285742,"0,27","6,31",4
312207901,105714157,"2,28","6,30",4
312588601,105881019,"0,93","6,29",4
325384201,106263230,"0,32","6,26",4
320425802,105483264,"0,59","6,23",4
361063701,104837248,"1,02","6,23",4
353767802,106267697,"2,54","6,18",4
324791301,105470224,"0,73","6,16",4
355180101,105062063,"0,41","6,14",4
308319302,106840977,"0,69","6,14",4
363549502,105084326,"0,34","6,14",4
313308901,106424147,"1,31","6,12",4
367562801,105479531,"1,29","6,12",4
317009501,106339130,"0,45","6,12",4
318407407,105482339,"0,86","6,10",4
310571402,105699633,"1,83","6,07",4
321713801,105379795,"0,68","6,07",4
360670602,106278928,"1,09","6,05",4
357709601,104818319,"3,47","6,04",4
313326001,106426523,"0,61","6,04",4
363332001,104796248,"0,92","6,02",4
307804201,105617878,"1,40","5,98",4
328918501,106425219,"0,99","5,95",4
362653501,105571593,"0,55","5,94",4
315295502,105537121,"1,48","5,93",4
351980908,104783983,"2,67","5,91",4
366676001,104778063,"0,68","5,90",4
308221701,104819704,"1,35","5,88",4
361008602,106839267,"1,06","5,87",4
330606101,106334803,"0,15","5,84",4
316521104,106263364,"0,29","5,82",4
350508604,105477516,"0,15","5,80",4
360981402,104837053,"1,05","5,79",4
365718701,104868195,"4,30","5,79",4
355519201,105941233,"8,23","5,78",4
325377302,106284507,"0,42","5,75",4
359393201,105572559,"0,34","5,73",4
352055401,104792515,"0,16","5,73",4
365619801,106255903,"0,50","5,68",4
365718701,104806614,"4,21","5,67",4
351207801,106293752,"0,47","5,65",4
355148401,105475116,"0,29","5,64",4
357119701,106274058,"0,20","5,63",4
307483307,106091251,"0,39","5,63",4
317987601,105569575,"0,94","5,63",4
351238601,105570338,"0,81","5,62",4
314531005,105479968,"1,24","5,61",4
314542701,105483874,"0,36","5,59",4
318586004,105415420,"0,62","5,59",4
326235801,105483399,"0,53","5,59",4
301167801,105331262,"1,45","5,53",4
352081808,104837615,"0,96","5,50",4
351740006,104789957,"1,17","5,49",4
325366403,106274996,"1,55","5,44",4
331255202,106334749,"0,16","5,44",4
312185301,105679884,"0,13","5,43",4
300268301,105385124,"0,35","5,43",4
318762401,105178786,"0,62","5,42",4
352001904,104786178,"2,15","5,42",4
314543703,105388795,"1,17","5,40",4
314478703,106263174,"0,34","5,39",4
360683801,106339851,"0,12","5,37",4
316868401,105830758,"0,50","5,35",4
365170001,104784736,"0,21","5,35",4
328709809,104789986,"1,28","5,30",4
311161801,106213796,"0,97","5,29",4
317996101,105573097,"0,21","5,27",4
329080301,105068547,"0,35","5,27",4
325453212,105483200,"0,62","5,18",4
302114703,106311603,"0,69","5,16",4
300340701,105385368,"0,27","5,15",4
353310901,105078023,"1,32","5,14",4
317055401,104874162,"2,85","5,13",4
355625101,105022264,"4,81","5,10",4
311370704,105484352,"0,24","5,09",4
352112702,105077346,"1,58","5,08",4
361330601,105467053,"0,38","5,03",4
350455201,105937011,"0,24","5,03",4
356000903,105793261,"0,48","5,02",4
364202601,106286581,"0,13","4,93",4
358738203,105483945,"0,35","4,92",4
358354004,105201337,"0,26","4,88",4
355086604,104789150,"1,35","4,88",4
328147402,106844042,"0,35","4,85",4
323772001,104715049,"0,37","4,85",4
326766601,106339725,"0,14","4,85",4
320427402,106272400,"0,42","4,80",4
363503004,106250153,"0,45","4,79",4
307884301,105923146,"0,94","4,79",4
314452602,106214179,"0,67","4,76",4
324052201,105640124,"1,29","4,73",4
363815404,105484340,"0,24","4,72",4
362176301,105052609,"0,61","4,72",4
302482502,106780457,"0,36","4,70",4
363063101,106339968,"0,11","4,70",4
315180301,104761129,"2,49","4,66",4
355186401,105484573,"0,16","4,64",4
315196206,104764538,"0,99","4,63",4
360853701,106841199,"0,61","4,59",4
363946702,104765649,"0,67","4,59",4
367620101,106606194,"1,25","4,58",4
363309501,106213897,"0,89","4,57",4
315382604,105483686,"0,38","4,56",4
315095701,105483782,"0,37","4,56",4
315200302,105775907,"0,27","4,55",4
366509701,105415965,"0,58","4,53",4
312480301,104770571,"7,28","4,51",4
352973801,105385130,"0,35","4,51",4
356750202,106099698,"1,66","4,50",4
306696001,105760244,"0,67","4,50",4
357262801,106185358,"18,76","4,47",4
366644001,104777862,"0,77","4,47",4
352219505,104787926,"1,50","4,44",4
308326006,106841076,"0,67","4,42",4
316283404,106289022,"0,70","4,42",4
315070801,106093183,"0,20","4,40",4
363936701,104766324,"0,43","4,39",4
311370301,105483339,"0,55","4,38",4
310247901,105175959,"1,19","4,37",4
367661501,104766446,"0,36","4,37",4
353744801,104968802,"0,39","4,36",4
355048701,106214567,"0,30","4,28",4
329963201,105962418,"0,68","4,26",4
324518405,106286171,"0,20","4,21",4
324904808,105471077,"1,03","4,21",4
358522403,105993410,"0,26","4,21",4
311161101,106214592,"0,25","4,15",4
358350601,105484089,"0,33","4,15",4
307498402,105472045,"0,36","4,12",4
309506904,105084320,"0,34","4,11",4
310238501,104792497,"0,16","4,11",4
365934602,104768020,"0,05","4,09",4
330715605,105054329,"0,26","4,09",4
305000501,104764661,"1,90","4,08",4
350986901,105082390,"0,29","4,07",4
301542601,105622351,"0,90","4,06",4
362710202,105475020,"0,29","4,05",4
356052601,105936226,"0,11","4,02",4
315193201,105792718,"0,64","4,01",4
315862001,104792598,"0,13","4,01",4
364496201,105746822,"1,49","4,00",4
329946801,104792572,"0,16","4,00",4
326442002,106279950,"0,13","3,97",4
310525501,104975929,"0,36","3,96",4
316181703,106289016,"0,70","3,96",4
303873101,106823274,"5,34","3,94",4
314293709,105367580,"0,15","3,93",4
356170401,104792592,"0,14","3,93",4
330057701,105131468,"0,89","3,91",4
303692201,106334998,"0,13","3,91",4
351011807,104792521,"0,15","3,90",4
356821401,106339833,"0,12","3,89",4
321657801,104792586,"0,15","3,88",4
301429401,105270206,"0,16","3,88",4
324735005,104724111,"0,74","3,87",4
356750202,105537436,"1,43","3,86",4
350149301,104760358,"0,91","3,86",4
366108601,105136012,"0,11","3,86",4
359220301,105903273,"1,29","3,86",4
358738701,105483471,"0,48","3,85",4
351905609,104766128,"0,54","3,81",4
317603511,105415718,"0,60","3,80",4
310229801,105955215,"2,82","3,80",4
323382902,105361118,"2,30","3,76",4
361120404,105415700,"0,60","3,75",4
330604201,106335271,"0,11","3,74",4
315690401,104832967,"0,63","3,73",4
325366104,105477179,"0,18","3,72",4
315192203,105792826,"0,58","3,72",4
357478705,106251166,"0,38","3,70",4
303704103,106334815,"0,15","3,68",4
302555102,105187485,"0,48","3,63",4
328406003,105475092,"0,29","3,63",4
316189105,106293071,"0,20","3,61",4
358164202,105134607,"0,13","3,55",4
312354701,106214576,"0,28","3,54",4
351545103,104787659,"1,59","3,53",4
365621101,105570243,"0,83","3,50",4
310356402,104798146,"0,26","3,50",4
326442701,106263168,"0,34","3,48",4
367669901,106135660,"6,54","3,43",4
310401703,106214582,"0,28","3,43",4
309993605,104784567,"0,25","3,42",4
364633901,106339976,"0,11","3,40",4
367343001,104765786,"0,63","3,39",4
325409001,106286271,"0,19","3,39",4
350737901,105559876,"0,41","3,39",4
330407001,106335131,"0,13","3,37",4
310179603,106192173,"0,57","3,36",4
327159201,104766379,"0,41","3,34",4
353036901,105558722,"0,71","3,29",4
306668601,106847938,"0,41","3,26",4
356697005,105484358,"0,23","3,25",4
306398901,105763251,"4,49","3,21",4
313320401,106427486,"0,23","3,20",4
307492904,105477781,"0,13","3,19",4
361426402,105064207,"0,21","3,17",4
355030501,105130554,"0,06","3,16",4
367664801,104768192,"0,27","3,15",4
357061101,105133578,"0,13","3,14",4
308054301,104715858,"1,90","3,13",4
361458201,106339839,"0,12","3,12",4
321695901,104792509,"0,16","3,11",4
366515801,105416131,"0,56","3,11",4
330604601,106335004,"0,13","3,11",4
315536202,105954555,"1,29","3,07",4
358891201,106334761,"0,16","3,04",4
316521104,106271012,"0,15","3,03",4
363309601,105477552,"0,14","3,02",4
312136801,105679822,"0,15","3,01",4
309407002,106328953,"0,23","3,01",4
351745701,104920632,"13,97","3,00",4
331269003,106335137,"0,13","2,99",4
360982304,104842995,"0,34","2,99",4
310359101,104796907,"0,71","2,99",4
315690902,104833175,"0,61","2,98",4
358556202,105484269,"0,27","2,97",4
365718701,104949345,"2,20","2,97",4
331270703,106335155,"0,12","2,97",4
327569705,105476237,"0,24","2,96",4
358350702,105483372,"0,55","2,95",4
357132801,106519952,"0,34","2,94",4
316282803,106293299,"0,15","2,94",4
304485001,106254001,"0,60","2,94",4
307728403,104749208,"9,84","2,93",4
326765103,106339827,"0,12","2,92",4
365505901,105483740,"0,38","2,92",4
358759301,106334968,"0,14","2,90",4
359644202,105415990,"0,57","2,88",4
355563101,106832017,"0,79","2,86",4
364233402,105135442,"0,32","2,85",4
310728002,105067166,"0,34","2,85",4
305164801,106828271,"0,77","2,84",4
359308401,106340002,"0,11","2,84",4
351089101,105484059,"0,33","2,84",4
321454201,104846480,"0,07","2,83",4
351824201,106019965,"7,89","2,82",4
318423003,104818508,"1,16","2,79",4
331260501,106334785,"0,16","2,79",4
310708801,106251140,"0,40","2,77",4
319634702,105560848,"0,14","2,77",4
360329301,104714120,"0,09","2,77",4
323808101,104792503,"0,16","2,76",4
325846902,105143031,"0,13","2,75",4
325404601,106280573,"0,88","2,75",4
331261402,106335261,"0,11","2,75",4
361772301,105071768,"0,10","2,73",4
310768504,105357934,"0,29","2,73",4
351346508,105415405,"0,62","2,71",4
316587302,105382313,"3,83","2,70",4
360371101,106334992,"0,13","2,70",4
324974011,105349207,"0,43","2,69",4
361074601,106496282,"3,89","2,69",4
324915801,106423943,"3,58","2,69",4
330216901,106335167,"0,12","2,67",4
314938701,105223334,"0,62","2,66",4
310301601,106334954,"0,14","2,65",4
322479102,106010889,"24,58","2,64",4
362942801,105176407,"2,18","2,63",4
331467601,105054077,"0,32","2,62",4
312480301,104957829,"4,21","2,61",4
309526811,106263276,"0,32","2,53",4
366021801,105878309,"1,19","2,53",4
363444701,104786366,"0,68","2,53",4
351870002,104792716,"0,11","2,52",4
325379002,105472550,"0,35","2,49",4
330216701,106334986,"0,13","2,49",4
330238701,106334767,"0,16","2,48",4
366735001,105415566,"0,60","2,44",4
309412302,106328905,"0,25","2,44",4
331299701,106334980,"0,13","2,43",4
329372303,105994412,"1,19","2,42",4
323065903,104765705,"0,65","2,41",4
353979001,105077904,"0,07","2,41",4
325381301,106265244,"0,16","2,40",4
305696201,106682451,"0,40","2,39",4
353216407,105415686,"0,60","2,39",4
363976701,106339821,"0,12","2,36",4
317523201,106384584,"2,90","2,35",4
320392904,105483969,"0,34","2,34",4
358236001,104783130,"0,10","2,32",4
309553903,106263180,"0,34","2,31",4
366801701,104862290,"0,74","2,31",4
367588601,106178184,"0,95","2,28",4
327611902,106286496,"0,15","2,27",4
323060404,105474090,"0,33","2,27",4
305676201,106683239,"0,19","2,26",4
359195501,106340008,"0,10","2,26",4
361399201,105477757,"0,13","2,24",4
364613102,105483794,"0,37","2,23",4
358113601,106335295,"0,10","2,23",4
351545103,104837338,"1,00","2,22",4
357680703,105415414,"0,62","2,21",4
362628401,105794253,"0,43","2,21",4
330403101,106335010,"0,13","2,20",4
357837401,106340123,"0,10","2,16",4
350310002,106676413,"9,03","2,15",4
315902101,106191911,"0,75","2,15",4
355625101,105059311,"2,03","2,15",4
351920902,104766872,"0,19","2,14",4
310004501,105073027,"0,07","2,13",4
358370701,105415996,"0,57","2,13",4
359731901,106214358,"0,51","2,12",4
330278801,106335179,"0,12","2,11",4
358819801,104846323,"0,10","2,11",4
320406701,105201529,"0,11","2,05",4
330531902,106335173,"0,12","2,04",4
330303901,106519125,"0,15","2,02",4
359807602,105303456,"0,31","2,00",4
357759407,105079147,"0,88","1,96",4
309718304,106250752,"0,56","1,96",4
355525104,105415976,"0,58","1,94",4
363510302,106250609,"0,25","1,93",4
365596201,106340218,"0,08","1,93",4
351782202,106291644,"0,37","1,93",4
319484201,104784661,"0,23","1,92",4
351313101,106842095,"0,80","1,89",4
366665102,104778690,"0,40","1,89",4
328716903,106287231,"0,07","1,86",4
317664509,106263162,"0,34","1,86",4
323810101,104792775,"0,09","1,85",4
310743802,105073191,"0,06","1,84",4
357989203,106436723,"0,08","1,84",4
314530801,105481586,"1,01","1,83",4
365418101,106335289,"0,10","1,83",4
330242002,106334821,"0,15","1,82",4
350654904,105085892,"0,18","1,79",4
315822601,104792781,"0,09","1,79",4
362244301,105055065,"0,11","1,78",4
367652401,104767047,"0,13","1,77",4
358692001,105013904,"0,66","1,77",4
356640101,105575590,"0,17","1,76",4
315196509,105794903,"0,38","1,75",4
303859303,106427356,"1,56","1,75",4
357980301,104870635,"0,32","1,75",4
328784105,106263289,"0,31","1,75",4
326184605,106551739,"1,23","1,74",4
312156501,105679667,"0,25","1,73",4
330251701,106335016,"0,13","1,73",4
321670602,104792704,"0,13","1,73",4
310396602,106214633,"0,21","1,73",4
367669901,106116078,"3,28","1,72",4
327159801,104767193,"0,10","1,72",4
326214803,105483770,"0,37","1,72",4
330537402,106334827,"0,15","1,71",4
365771401,106815054,"0,10","1,71",4
319753301,105559051,"0,63","1,70",4
331299903,106334797,"0,15","1,70",4
322137003,105123589,"0,23","1,69",4
330217601,106335161,"0,12","1,68",4
304465701,105064213,"0,20","1,68",4
306427601,104714037,"0,11","1,68",4
361465202,106339845,"0,12","1,67",4
362494101,105077372,"0,05","1,67",4
365903901,105423766,"0,12","1,67",4
317608902,105483051,"0,69","1,67",4
311367903,105484531,"0,19","1,66",4
361523801,105478306,"0,09","1,66",4
354643401,106294220,"0,17","1,65",4
321510407,105483674,"0,39","1,64",4
321326701,105484221,"0,28","1,64",4
360999301,105301123,"2,05","1,64",4
330209501,106335185,"0,12","1,64",4
324520102,106283708,"0,51","1,63",4
360310301,106339803,"0,12","1,62",4
359731901,106250284,"0,39","1,60",4
353699401,105575762,"0,10","1,60",4
353710501,106335399,"0,08","1,59",4
366598401,104783300,"0,06","1,56",4
325387206,106265579,"0,10","1,55",4
363591901,105255270,"0,08","1,54",4
351978001,106340015,"0,10","1,53",4
355362005,105477835,"0,12","1,53",4
310013001,104784597,"0,24","1,52",4
353773205,104766548,"0,32","1,51",4
353932006,105477380,"0,16","1,51",4
365054302,105472276,"0,36","1,47",4
360647803,105476968,"0,19","1,46",4
355319301,105074214,"0,07","1,45",4
361007504,104841841,"0,47","1,43",4
358370701,105483728,"0,38","1,43",4
306510801,105823075,"1,55","1,42",4
360230401,105103019,"0,05","1,42",4
366691401,106478985,"0,10","1,42",4
313307304,106427569,"0,18","1,42",4
312151401,105679941,"0,10","1,38",4
331300704,106334773,"0,16","1,38",4
355101201,105783774,"1,43","1,38",4
355784701,106339815,"0,12","1,37",4
330344301,106335143,"0,13","1,35",4
322479102,105928565,"12,59","1,35",4
363111001,104713990,"0,13","1,35",4
320410001,105201535,"0,11","1,34",4
315380510,105484125,"0,32","1,34",4
327611301,106263929,"0,12","1,33",4
360024601,105136161,"0,05","1,32",4
328710302,104787068,"1,98","1,32",4
312357801,106521275,"0,09","1,31",4
322740501,105072358,"0,08","1,29",4
307922401,106665475,"1,63","1,28",4
361395101,105303879,"0,10","1,27",4
314479302,106315929,"0,09","1,26",4
307936201,105134654,"0,11","1,26",4
309880501,105382830,"0,75","1,25",4
354940904,106329050,"0,20","1,25",4
351391409,106471368,"0,56","1,25",4
356236402,105689155,"0,13","1,24",4
319747601,104792854,"0,06","1,21",4
323325502,104846473,"0,08","1,21",4
314477904,106316037,"0,07","1,18",4
319476002,105074220,"0,06","1,18",4
316181201,106293293,"0,15","1,18",4
305063301,105064376,"0,16","1,16",4
356064401,105480010,"1,24","1,15",4
321022301,104881573,"2,84","1,12",4
353345404,105483957,"0,34","1,09",4
307713601,105073197,"0,06","1,09",4
367562801,106267599,"0,23","1,09",4
310104301,105535946,"4,54","1,08",4
353398601,105065065,"0,21","1,08",4
366488201,106598529,"0,10","1,07",4
351722101,106814421,"0,26","1,07",4
328402202,105476721,"0,21","1,05",4
324520802,106265597,"0,09","1,01",4
364956702,105434716,"0,06","0,98",4
330533801,106335149,"0,12","0,97",4
325376902,105477877,"0,12","0,97",4
328715703,106285058,"0,36","0,96",4
324520102,105474755,"0,30","0,95",4
319410703,105133457,"0,16","0,93",4
315180301,105793242,"0,49","0,91",4
352068201,105572719,"0,09","0,89",4
314212601,106519185,"0,15","0,88",4
303114602,106837957,"0,10","0,86",4
309544211,106280166,"0,10","0,85",4
327611902,106265751,"0,06","0,85",4
353759301,105082728,"0,12","0,84",4
327623109,106280670,"0,88","0,81",4
328708501,104785287,"0,05","0,80",4
309544211,106287664,"0,09","0,79",4
331423501,105864742,"0,05","0,77",4
362389003,106265649,"0,08","0,77",4
310395403,106521265,"0,09","0,77",4
367018601,106052473,"15,86","0,76",4
320410001,105434832,"0,06","0,75",4
361447001,106340135,"0,09","0,71",4
325381101,106284625,"0,41","0,71",4
357709501,104829138,"2,10","0,70",4
354524807,105423760,"0,13","0,70",4
351016401,104784585,"0,24","0,70",4
322668302,106339982,"0,11","0,68",4
323822901,104792817,"0,08","0,65",4
328719001,106264029,"0,11","0,64",4
320467609,105423778,"0,12","0,64",4
312155506,105677307,"1,67","0,64",4
362200601,105077830,"0,08","0,63",4
362270301,105077337,"0,07","0,62",4
310471701,106705791,"1,29","0,57",4
330604902,106838185,"0,05","0,57",4
312186901,105680018,"0,07","0,55",4
330232701,106335776,"0,05","0,53",4
320454411,105484654,"0,12","0,52",4
350453909,106334779,"0,16","0,51",4
325386808,106281205,"0,81","0,51",4
367562801,105146219,"0,11","0,50",4
326119402,105467532,"2,63","0,47",4
360676601,105037016,"0,09","0,45",4
337116001,105035708,"5,17","0,43",4
354724201,105077378,"0,05","0,39",4
325366403,105478195,"0,11","0,38",4
359604903,105201556,"0,09","0,38",4
355104905,106315914,"0,09","0,33",4
356434701,105868328,"27,59","0,33",4
315380909,105146273,"0,09","0,33",4
363469001,106250067,"0,50","0,32",4
363004301,104735565,"0,21","0,31",4
360531901,105424268,"0,05","0,31",4
314450803,106521218,"0,11","0,31",4
365735701,105260066,"1,16","0,30",4
306431101,104713978,"0,13","0,29",4
312185401,105679935,"0,10","0,28",4
360320801,105559771,"0,46","0,28",4
353556601,106391262,"0,43","0,26",4
320414102,105416893,"0,47","0,22",4
303734401,106334809,"0,15","0,22",4
308485601,106766906,"5,37","0,19",4
367555501,105862744,"4,12","0,15",4
325386808,106263566,"0,23","0,15",4
327749901,104960234,"2,35","0,14",4
322628001,106339809,"0,12","0,11",4
365680501,104785112,"0,10","0,10",4
318008801,106144966,"2,62","0,09",4
367531501,106339994,"0,11","0,07",4
303859303,106331509,"0,06","0,06",4
362166801,105481992,"1,42","0,03",4
356434701,106090719,"1,42","0,02",4
351785101,106788452,"1,21","0,01",4
329869001,105134613,"0,13","0,01",4
310462201,106427916,"0,05","0,00",4
301341601,106339779,"1,37","0,00",4
301346701,105697711,"3,46","0,00",4
304009403,106763610,"0,87","0,00",4
304397101,106749065,"1,00","0,00",4
308801701,106031217,"21,77","0,00",4
312406302,106207207,"2,05","0,00",4
312979302,106505620,"6,99","0,00",4
314678301,105326866,"65,41","0,00",4
314982305,106032552,"0,42","0,00",4
316656301,106035446,"91,62","0,00",4
319400101,106495640,"11,84","0,00",4
319454101,105790236,"2,19","0,00",4
320238102,106430370,"2,03","0,00",4
327859702,105708906,"6,64","0,00",4
328860401,105438696,"1,30","0,00",4
328941401,106540896,"9,08","0,00",4
328943301,105877812,"25,72","0,00",4
329833001,106850453,"10,94","0,00",4
330408701,105699183,"3,61","0,00",4
330722901,105057811,"1,36","0,00",4
331516304,106743879,"3,38","0,00",4
350496002,105469907,"1,55","0,00",4
351687203,104746124,"9,24","0,00",4
352105301,105554995,"1,28","0,00",4
354601001,104881790,"4,59","0,00",4
354601001,105140515,"5,38","0,00",4
354601001,106835082,"2,24","0,00",4
358773201,106838194,"1,76","0,00",4
359875001,106561099,"3,78","0,00",4
361844102,106836993,"18,98","0,00",4
362706701,106400914,"8,19","0,00",4
367712701,105470058,"2,39","0,00",4
367725201,105656626,"14,03","0,00",4
367732301,104845506,"6,57","0,00",4
